date,title,link
2021-03-25 07:00:22,RH (RH) Q4 2020 Earnings Call Transcript,https://finance.yahoo.com/m/564a2993-c453-3769-a347-27462a185718/rh-%28rh%29-q4-2020-earnings-call.html?.tsrc=rss
2021-03-25 08:22:48,"Tesla, Nio, And Riot Blockchain Trump FAANG Stocks For Indian Investors",https://finance.yahoo.com/news/tesla-nio-riot-blockchain-trump-082248454.html
2021-03-25 21:45:09,Apple (AAPL) Gains But Lags Market: What You Should Know,https://finance.yahoo.com/news/apple-aapl-gains-lags-market-214509047.html?.tsrc=rss
2021-03-26 01:24:54,"Apple Watch, iPhone Can Remotely Assess 'Frailty' In Cardiovascular Patients",https://finance.yahoo.com/news/apple-watch-iphone-remotely-assess-012454667.html?.tsrc=rss
2021-03-26 07:24:16,Apple Acquired The Highest Number Of AI Startups In Last 5 Years,https://finance.yahoo.com/news/apple-acquired-highest-number-ai-072416018.html?.tsrc=rss
2021-03-26 10:00:00,Apple Considers Launching Rugged Watch for Extreme Sports,https://finance.yahoo.com/news/apple-considers-launching-rugged-watch-100000870.html
2021-03-26 12:00:12,"Progress Software (PRGS) Q1 Earnings Beat, Revenues Rise Y/Y",https://finance.yahoo.com/news/progress-software-prgs-q1-earnings-120012694.html
2021-03-26 15:19:54,7 Ways to Define a Blue-Chip,https://finance.yahoo.com/news/7-ways-define-blue-chip-151954768.html?.tsrc=rss
2021-03-26 17:16:18,"Apple could launch an ‘extreme’ version of Watch, report claims",https://uk.finance.yahoo.com/news/apple-could-launch-extreme-version-171618687.html?.tsrc=rss
2021-03-26 21:53:07,Dan Gilbert-Backed Social Media App Plain Sight Launches Republic Crowdfunding Campaign,https://finance.yahoo.com/news/dan-gilbert-backed-social-media-215307473.html?.tsrc=rss
2021-03-27 10:06:00,"Lessons From My 20,000%-Gaining Stock -- and Other Big Winners",https://finance.yahoo.com/m/c6a3c87c-0802-394c-a20f-7fefcdf4bad3/lessons-from-my.html?.tsrc=rss
2021-03-28 04:00:00,Here’s How the World’s Chip Shortage Is Playing Out for Stocks,https://finance.yahoo.com/news/world-chip-shortage-playing-stocks-040000472.html
2021-03-29 03:26:30,"Apple Rolls Out Another Update To Fix 'Actively Exploited' WebKit Vulnerability In iPhone, iPad, and Watch Devices",https://finance.yahoo.com/news/apple-rolls-another-fix-actively-032630462.html?.tsrc=rss
2021-03-29 07:38:56,"This App For iPhone, iPad Allows You To Create Your Own NFT",https://finance.yahoo.com/news/app-iphone-ipad-allows-create-073856322.html?.tsrc=rss
2021-03-29 08:28:54,Apple Said To Be Mulling A Watch Variant Aimed At Extreme Users,https://finance.yahoo.com/news/apple-said-mulling-watch-variant-082854341.html?.tsrc=rss
2021-03-29 18:34:22,"Apple Encourages Staff to Get Vaccinated, Offers Paid Time Off",https://finance.yahoo.com/news/apple-encourages-staff-vaccinated-offers-183422097.html?.tsrc=rss
2021-03-30 08:15:12,"iPhone Maker Foxconn Q4 Earnings Drop YoY, Miss Street Estimates",https://finance.yahoo.com/news/iphone-maker-foxconn-q4-earnings-081512231.html?.tsrc=rss
2021-03-30 08:36:24,Apple Customers Will Get Access To Independent Repairs In Most Countries By End Of Year,https://finance.yahoo.com/news/apple-customers-access-independent-repairs-083624792.html?.tsrc=rss
2021-03-30 09:02:34,"U.S.-China Tensions Worsened Chip Crunch, TSMC Chairman Says",https://finance.yahoo.com/news/u-china-tensions-worsened-chip-090234202.html
2021-03-30 10:43:40,Epic Games files complaint against Apple with UK regulator,https://finance.yahoo.com/news/epic-games-files-complaint-against-104340130.html?.tsrc=rss
2021-03-30 11:00:00,This Apple Chipmaker Is Primed for a Rebound in April,https://finance.yahoo.com/m/edeebd2c-66ca-35eb-9642-3b2cacd3dc9b/this-apple-chipmaker-is.html?.tsrc=rss
2021-03-30 11:17:10,UPDATE 1-Epic Games files complaint against Apple with UK regulator,https://finance.yahoo.com/news/1-epic-games-files-complaint-111710938.html?.tsrc=rss
2021-03-30 12:30:00,Will We See More Weakness for Apple in the Second Quarter?,https://finance.yahoo.com/m/da4abee9-b651-38d2-ac76-bc5e5350a04e/will-we-see-more-weakness-for.html?.tsrc=rss
2021-03-30 13:27:25,UPDATE 1-Apple to host developers event online again as COVID-19 cases surge,https://finance.yahoo.com/news/1-apple-host-developers-event-132725131.html?.tsrc=rss
2021-03-30 13:38:53,Apple to host developers event online again as COVID-19 cases surge,https://finance.yahoo.com/news/apple-host-developers-event-online-133853097.html?.tsrc=rss
2021-03-30 14:45:00,Apple Developers Conference Will Be Online Again,https://finance.yahoo.com/m/b874e403-2f54-39d1-9258-ec49e10de15b/apple-developers-conference.html?.tsrc=rss
2021-03-30 15:05:00,Apple plans to host all-virtual WWDC event beginning June 7,https://finance.yahoo.com/m/ff200d75-9190-3326-bcbd-3751a56e4258/apple-plans-to-host.html?.tsrc=rss
2021-03-30 15:49:06,Apple iPhone Assembler Warns Of 'Materials Shortages',https://finance.yahoo.com/m/fd5e17a8-29c7-3883-a096-9a1754775214/apple-iphone-assembler-warns.html?.tsrc=rss
2021-03-30 16:03:27,"Apple Supplier Foxconn: Chip Supply Shortage Will Hurt Shipments, Last Through 2022",https://finance.yahoo.com/news/apple-supplier-foxconn-chip-supply-160327493.html?.tsrc=rss
2021-03-30 16:25:00,Apple faces new competition complaint from Epic Games in global battle over App Store payments,https://finance.yahoo.com/m/9bf48918-058e-35fa-b6f4-4514cdc5f806/apple-faces-new-competition.html?.tsrc=rss
2021-03-30 16:56:00,Apple Faces New Challenge from ‘Fortnite’ Developer With Complaint to Competition Regulator,https://finance.yahoo.com/m/e98be1ab-5120-3636-8327-ba2d8c7a63ff/apple-faces-new-challenge.html?.tsrc=rss
2021-03-30 17:53:48,Apple to hold WWDC event online again as it prepares for launch of iOS 15 and other updates,https://uk.finance.yahoo.com/news/apple-hold-wwdc-event-online-175348282.html?.tsrc=rss
2021-03-30 18:00:00,Arm Takes Aim at Intel Chips in Biggest Tech Overhaul in Decade,https://finance.yahoo.com/news/arm-takes-aim-intel-chips-180000700.html?.tsrc=rss
2021-03-30 20:29:04,"GLOBAL MARKETS-Dollar gains, global stocks slip as big tech weighs",https://finance.yahoo.com/news/global-markets-dollar-gains-global-202904155.html?.tsrc=rss
2021-03-31 07:46:00,"End of Quarter, Stimulus Package, Treasuries, Gold, Trading Apple, Nvidia",https://finance.yahoo.com/m/d979b9b3-76f8-3ef0-8366-596db840f4b2/end-of-quarter%2C-stimulus.html?.tsrc=rss
2021-03-31 08:05:00,Huawei Quarterly Sales Fell For First Time After U.S. Sanctions,https://finance.yahoo.com/news/huawei-quarterly-sales-fell-first-080500665.html?.tsrc=rss
2021-03-31 08:12:00,"Apple 'Betrayed' My Trust, Says iPhone User Who Lost $1M To Scam Bitcoin App",https://finance.yahoo.com/news/apple-betrayed-trust-says-iphone-081200226.html?.tsrc=rss
2021-03-31 08:41:02,"Snapchat Parent To Launch AR Glasses And A Drone, Furthering Hardware Push: Report",https://finance.yahoo.com/news/snapchat-parent-launch-ar-glasses-084102615.html?.tsrc=rss
2021-03-31 09:47:09,IATA says travel pass app to launch on Apple mid-April,https://finance.yahoo.com/news/iata-says-travel-pass-app-094709974.html?.tsrc=rss
2021-03-31 11:59:52,"Dow Jones Futures Fall, Tech Futures Rise: Market Rally Awaits Biden Infrastructure Plan; GM Leads 7 Stocks In Buy Range",https://finance.yahoo.com/m/3e3aa0a7-dd92-3737-87bf-e962c4f1e147/dow-jones-futures-fall%2C-tech.html?.tsrc=rss
2021-03-31 12:41:53,Apple’s iPhone update fixes issue that marked ‘Asian’ websites as adult content,https://uk.finance.yahoo.com/news/apple-iphone-fixes-issue-marked-124153539.html?.tsrc=rss
2021-03-31 13:06:01,Apple (AAPL) to Host Virtual WWDC 2021 Between Jun 7 and 11,https://finance.yahoo.com/news/apple-aapl-host-virtual-wwdc-130601649.html?.tsrc=rss
2021-03-31 14:28:04,US STOCKS-Wall Street gains ahead of Biden's spending plan outline,https://finance.yahoo.com/news/us-stocks-wall-street-gains-142804528.html?.tsrc=rss
2021-03-31 14:44:28,"Apple Stock Upgraded On Apple Car Potential, iPhone Strength",https://finance.yahoo.com/m/887ed7d2-ed39-32b7-ad90-ed88a02ad2fd/apple-stock-upgraded-on-apple.html?.tsrc=rss
2021-03-31 18:40:30,Is Apple Stock A Buy Ahead Of Its March-Quarter Earnings Report?,https://finance.yahoo.com/m/7c66194e-24f9-3ffe-bb29-a4dea96f7065/is-apple-stock-a-buy-ahead-of.html?.tsrc=rss
2021-03-31 21:45:09,Apple (AAPL) Outpaces Stock Market Gains: What You Should Know,https://finance.yahoo.com/news/apple-aapl-outpaces-stock-market-214509324.html?.tsrc=rss
2021-04-01 03:37:30,Huawei Warns of Supply Chain Disruption After Growth Evaporates,https://finance.yahoo.com/news/huawei-quarterly-sales-fell-first-080500665.html
2021-04-01 10:13:41,Japan’s Kioxia Is Said to Focus on IPO in Next Few Months,https://finance.yahoo.com/news/japan-kioxia-said-focus-ipo-101341294.html?.tsrc=rss
2021-04-01 10:49:29,"Tech Gains On Biden’s $2 Trillion Infrastructure Push, Stock Upgrades",https://finance.yahoo.com/news/tech-gains-biden-2-trillion-104929116.html?.tsrc=rss
2021-04-01 14:08:33,Apple's Tim Cook joins chorus of critics against Georgia's voting restrictions,https://finance.yahoo.com/news/apples-tim-cook-joins-chorus-140833727.html?.tsrc=rss
2021-04-01 16:08:18,UK Antitrust Watchdog Launches Probe On Facebook's $400M Giphy Acquisition: Report,https://finance.yahoo.com/news/uk-antitrust-watchdog-launches-probe-160818692.html?.tsrc=rss
2021-04-02 12:00:00,"Apple Arcade Launches its Biggest Expansion Yet, Growing its Award-Winning Catalog to More Than 180 Games",https://finance.yahoo.com/news/apple-arcade-launches-biggest-expansion-120000257.html?.tsrc=rss
2021-04-02 14:45:54,Billionaire Ken Fisher’s Top 10 High Dividend Stock Picks,https://finance.yahoo.com/news/billionaire-ken-fisher-top-10-144554445.html?.tsrc=rss
2021-04-02 15:15:15,7 Robinhood Stocks Even Billionaires Want in Their Portfolios,https://finance.yahoo.com/news/7-robinhood-stocks-even-billionaires-151515170.html
2021-04-02 23:07:15,Fortnite maker Epic kicks off UK lawsuit against Google,https://uk.finance.yahoo.com/news/fortnite-maker-epic-kicks-off-230715153.html?.tsrc=rss
2021-04-05 12:20:00,Facebook Stock Is a Buy—and Could Gain 20%,https://finance.yahoo.com/m/117126b7-c1c2-3e9f-90df-7148ba0eb109/facebook-stock-is-a-buy%E2%80%94and.html?.tsrc=rss
2021-04-05 13:11:14,Apple Shares Gain As Cook Drops Hints of Autonomous Car,https://finance.yahoo.com/news/apple-shares-gain-cook-drops-131114573.html?.tsrc=rss
2021-04-05 17:43:21,"Apple preparing to launch iMac that is bigger than any before, leak claims",https://uk.finance.yahoo.com/news/apple-preparing-launch-imac-bigger-174321516.html?.tsrc=rss
2021-04-06 11:15:00,Could Peloton Be a Millionaire-Maker Stock?,https://finance.yahoo.com/m/3b25be58-4062-3912-bc99-c3b8ed4d3fa0/could-peloton-be-a.html?.tsrc=rss
2021-04-06 12:50:00,"Leaders of Apple, Hapbee, AI/ML and Garmin Excited About New Growth Opportunities in Booming Wearable Technologies Market",https://www.globenewswire.com/news-release/2021/04/06/2205055/0/en/Leaders-of-Apple-Hapbee-AI-ML-and-Garmin-Excited-About-New-Growth-Opportunities-in-Booming-Wearable-Technologies-Market.html
2021-04-06 13:43:32,Chip shortage could impact sectors beyond the auto industry: Micron’s Manish Bhatia,https://finance.yahoo.com/video/chip-shortage-could-impact-sectors-134332196.html
2021-04-06 14:18:59,"S&amp;P 500  Flirts With Record, But 'Overbought' Jitters Keep Lid on Gains",https://finance.yahoo.com/news/p-500-flirts-record-overbought-141859864.html?.tsrc=rss
2021-04-06 15:41:36,"Best mobile phone deals in the UK for April 2021: Sales on iPhone, Samsung, Google Pixel and more",https://uk.finance.yahoo.com/news/best-mobile-phone-deals-uk-111134503.html?.tsrc=rss
2021-04-06 15:51:00,Apple Stock Is Rising. Street Focus Turns to Services Ahead of Earnings.,https://finance.yahoo.com/m/73b8b646-5ac7-3188-8572-98301322b103/apple-stock-is-rising.-street.html?.tsrc=rss
2021-04-06 16:07:19,Apple's March-Quarter Sales Seen Getting Lift From Services Growth,https://finance.yahoo.com/m/8c3ed387-a0df-34d7-ac17-935555dd29e6/apple%27s-march-quarter-sales.html?.tsrc=rss
2021-04-06 19:32:50,Why Foxconn's Q1 Revenue Bodes Well for Apple,https://finance.yahoo.com/news/why-foxconns-q1-revenue-bodes-193250463.html?.tsrc=rss
2021-04-07 01:47:27,Hon Hai Revenue Jumps 44% on Stay-at-Home Demand for Gadgets,https://finance.yahoo.com/news/hon-hai-revenue-jumps-44-014727847.html?.tsrc=rss
2021-04-07 07:45:00,Apple and Microsoft Are Top Tech to Watch as Earnings Begin,https://finance.yahoo.com/m/d5a04452-c620-3c47-856e-731e4df1aa93/apple-and-microsoft-are-top.html?.tsrc=rss
2021-04-07 12:01:00,2 Must-Watch Tech Earnings Reports This Month,https://finance.yahoo.com/m/fad8ffa7-160d-3b8e-90f3-320440a24080/2-must-watch-tech-earnings.html?.tsrc=rss
2021-04-07 14:45:45,MacBook buying guide 2021: Air or Pro? How to choose the best Apple laptop for you,https://uk.finance.yahoo.com/news/macbook-buying-guide-2021-air-173620657.html?.tsrc=rss
2021-04-07 15:54:50,Unknown Billionaire Phill Gross’ Top 10 Stock Picks,https://finance.yahoo.com/news/unknown-billionaire-phill-gross-top-155450401.html?.tsrc=rss
2021-04-08 01:20:50,iPhone Users Will Now Be Able To Track Down Their Gadgets Not Made By Apple,https://finance.yahoo.com/news/iphone-users-now-able-track-012050057.html?.tsrc=rss
2021-04-08 06:38:00,"Apple Postponing MacBook, iPad Production Amid Chip Shortage - Report",https://finance.yahoo.com/m/e5d9c5ad-dc96-36e0-83d7-6741c5e05717/apple-postponing-macbook%2C.html?.tsrc=rss
2021-04-08 07:01:01,Apple Reveals Line of Attack for App Store Trial Against Epic,https://finance.yahoo.com/news/apple-reveals-line-attack-app-070101737.html?.tsrc=rss
2021-04-08 07:04:08,Apple to argue it faces competition in video game market in Epic lawsuit,https://finance.yahoo.com/news/apple-argue-faces-competition-video-070408384.html?.tsrc=rss
2021-04-08 07:16:32,"MacBook, iPad production delayed as supply crunch hits Apple - Nikkei",https://finance.yahoo.com/news/macbook-ipad-production-delayed-supply-071632250.html?.tsrc=rss
2021-04-08 08:00:29,"UPDATE 1-MacBook, iPad production delayed as supply crunch hits Apple - Nikkei",https://finance.yahoo.com/news/1-macbook-ipad-production-delayed-080029571.html?.tsrc=rss
